datafile, filename, generations, threads, average_time
s5e50.in, seq_grid_hash, 10, 1, 0.0007442
s20e400.in, seq_grid_hash, 500, 1, 4.8718
s50e5k.in, seq_grid_hash, 300, 1, 269.874
s150e10k.in, seq_grid_hash, 1000, 1, 2.61422
s200e50k.in, seq_grid_hash, 1000, 1, 10.3066
s500e300k.in, seq_grid_hash, 2000, 1, 62.1656
